country_code,country_name,year,barley_area_ha,barley_prod_t,barley_yield_kg_per_ha,butter_of_cow_milk_prod_t,cattle_stocks_an,cereals_n_e_c_area_ha,cereals_n_e_c_prod_t,cereals_n_e_c_yield_kg_per_ha,cheese_from_milk_of_goats_prod_t,cheese_from_milk_of_sheep_prod_t,cheese_from_skimmed_cow_milk_prod_t,cheese_from_whole_cow_milk_prod_t,chickens_stocks_1000_an,cream_fresh_prod_t,goats_stocks_an,hen_eggs_in_shell_fresh_laying_1000_an,hen_eggs_in_shell_fresh_prod_1000_no,hen_eggs_in_shell_fresh_prod_t,hen_eggs_in_shell_fresh_weight_g_per_an,hen_eggs_in_shell_fresh_yield_no_per_an,meat_of_cattle_animals_an,meat_of_cattle_prod_t,meat_of_cattle_weight_kg_per_an,meat_of_chickens_animals_1000_an,meat_of_chickens_prod_t,meat_of_chickens_weight_g_per_an,meat_of_goat_animals_an,meat_of_goat_prod_t,meat_of_goat_weight_kg_per_an,meat_of_pig_animals_an,meat_of_pig_prod_t,meat_of_pig_weight_kg_per_an,meat_of_sheep_animals_an,meat_of_sheep_prod_t,meat_of_sheep_weight_kg_per_an,oats_area_ha,oats_prod_t,oats_yield_kg_per_ha,potatoes_area_ha,potatoes_prod_t,potatoes_yield_kg_per_ha,pulses_total_area_ha,pulses_total_prod_t,pulses_total_yield_kg_per_ha,sheep_stocks_an,skim_milk_and_whey_powder_prod_t,skim_milk_condensed_prod_t,swine_per_pigs_stocks_an,vegetables_primary_area_ha,vegetables_primary_prod_t,vegetables_primary_yield_kg_per_ha,wheat_area_ha,wheat_prod_t,wheat_yield_kg_per_ha,whey_condensed_prod_t,whey_dry_prod_t,whole_milk_condensed_prod_t,whole_milk_powder_prod_t
191,Croatia,2012,56905.0,235778.0,4143.4,5260.0,452000.0,2278.0,5846.67,2566.6,0.0,630.52,,31360.0,4415.0,26800.0,71978.0,4415.0,584957.0,35100.0,7950.0,132.0,220400.0,47100.0,214.0,28600.0,50000.0,1748.0,61045.0,1098.8,18.0,1684000.0,126900.0,75.0,441500.0,5400.0,12.0,28514.0,94542.0,3315.6,10232.0,151278.0,14784.8,1736.0,2761.0,1590.4,679313.0,0.0,,1182347.0,35681.0,867457.0,24311.5,186949.0,999681.0,5347.3,0.0,3167.83,0.0,300.0
191,Croatia,2013,53796.0,201339.0,3742.6,4870.0,442000.0,2290.0,5952.11,2598.8,,1015.19,,32300.0,4125.0,26800.0,68948.0,4000.0,605600.0,36400.0,9100.0,151.0,206900.0,47400.0,229.0,40214.0,48800.0,1214.0,63300.0,900.0,14.0,1477000.0,106500.0,72.0,489400.0,5600.0,11.0,21656.0,60178.0,2778.8,10234.0,162501.0,15878.5,2016.0,3127.0,1551.1,619852.0,0.0,,1110650.0,37391.0,1195947.0,31984.9,204506.0,998940.0,4884.6,0.0,3270.82,0.0,300.0
191,Croatia,2014,46160.0,175592.0,3804.0,3997.0,441000.0,2293.0,5902.94,2574.6,,671.0,,31950.0,9803.0,26350.0,60697.0,3700.0,572000.0,34200.0,9243.0,155.0,194600.0,44300.0,228.0,40191.0,49800.0,1239.0,56200.0,800.0,14.0,1362800.0,95700.0,70.0,457800.0,5300.0,12.0,21146.0,56555.0,2674.5,10310.0,160847.0,15601.1,2409.0,3404.0,1413.0,604866.0,0.0,,1156220.0,34156.0,1139936.0,33374.4,156139.0,648917.0,4156.0,0.0,3003.15,0.0,351.17
191,Croatia,2015,43700.0,193451.0,4426.8,3840.0,440092.0,1730.0,4479.0,2589.0,60.0,60.0,,33590.0,9599.0,27340.0,62000.0,3000.0,564305.0,33300.0,11100.0,188.0,183038.0,42000.0,229.0,42858.0,52300.0,1220.0,41333.0,600.0,15.0,1400113.0,94000.0,67.0,374073.0,5000.0,13.0,23462.0,71743.0,3057.8,10047.0,171179.0,17037.8,2196.0,2756.28,1254.9,607711.0,0.0,,1166888.0,42216.0,1346111.0,31886.3,140986.0,758638.0,5380.9,,3308.9,244.21,305.26
191,Croatia,2016,56483.0,263165.0,4659.2,3940.0,444613.0,3427.0,9170.0,2675.8,60.0,70.0,,35690.0,9220.0,29410.0,75530.0,3497.0,662500.0,39800.0,11381.0,189.0,190423.0,44709.0,235.0,47157.0,52000.0,1103.0,42856.0,500.0,12.0,1458334.0,98018.0,67.0,426989.0,4971.0,12.0,26572.0,80414.0,3026.3,9866.0,193962.0,19659.6,3213.0,5741.86,1787.1,618896.0,0.0,,1163027.0,40389.0,1465859.0,36293.5,171400.0,969050.0,5653.7,460.0,3511.28,256.01,320.01
191,Croatia,2017,53950.0,260426.0,4827.2,4580.0,450757.0,2225.0,5273.0,2369.9,80.0,90.0,,34500.0,9840.0,30510.0,76771.0,3587.0,653901.0,39234.0,10937.0,182.0,182462.0,42562.0,233.0,46326.0,52400.0,1131.0,51799.0,600.0,12.0,1466887.0,104505.0,71.0,404953.0,4704.0,12.0,23139.0,68333.0,2953.2,9833.0,156089.0,15874.0,2570.0,3875.4,1507.8,636808.0,0.0,,1121032.0,37370.0,1038722.0,27795.6,118380.0,687595.0,5808.4,,3399.65,257.17,321.46
191,Croatia,2018,50990.0,230170.0,4514.0,3720.0,414000.0,700.0,780.0,1114.3,90.0,90.0,,30820.0,10881.0,32040.0,80000.0,2796.0,589073.0,,,211.0,180400.0,43780.0,243.0,35892.0,52600.0,1466.0,41700.0,500.0,12.0,1567200.0,113500.0,72.0,454300.0,5270.0,12.0,15890.0,45350.0,2854.0,9270.0,182260.0,19661.3,2540.0,4500.0,1771.7,636000.0,0.0,,1049000.0,33094.0,1183665.0,35766.8,138460.0,753060.0,5438.8,,3036.1,240.1,302.86
191,Croatia,2019,53660.0,278600.0,5191.9,4440.0,420000.0,630.0,1000.0,1587.3,140.0,190.0,,33440.0,12162.0,35410.0,82000.0,2786.0,602246.0,,,216.0,183200.0,45430.0,248.0,36908.0,53940.0,1461.0,47900.0,500.0,10.0,1604800.0,120800.0,75.0,464200.0,5340.0,12.0,18500.0,58250.0,3148.6,9390.0,173150.0,18439.8,2510.0,4910.0,1956.2,658000.0,1830.0,,1022000.0,32510.0,1125040.0,34606.0,143150.0,803270.0,5611.4,,2782.35,221.95,278.29
191,Croatia,2020,66330.0,325520.0,4907.6,3550.0,423000.0,1040.0,1900.0,1826.9,150.0,250.0,,31370.0,12508.0,33030.0,86000.0,2865.0,668926.0,,,233.0,169650.0,43370.0,256.0,38248.0,56650.0,1481.0,52400.0,600.0,11.0,1496800.0,110300.0,74.0,429400.0,4960.0,12.0,19400.0,66100.0,3407.2,9330.0,174280.0,18679.5,1890.0,3460.0,1830.7,662000.0,576.61,,1033000.0,37200.0,1427380.0,38370.4,147840.0,867530.0,5868.0,,2561.09,203.7,255.41
191,Croatia,2021,56480.0,309770.0,5484.6,5200.0,428000.0,970.0,1710.0,1762.9,142.0,245.0,,32360.0,11629.0,32100.0,86000.0,3258.0,736217.0,,,226.0,170900.0,43180.0,253.0,39351.0,58610.0,1489.0,47200.0,500.0,11.0,1701500.0,122500.0,72.0,484700.0,5610.0,12.0,17060.0,59520.0,3488.9,8790.0,127830.0,14542.7,2220.0,4070.0,1833.3,654000.0,864.41,,972000.0,31950.0,1005260.0,31463.5,147390.0,986930.0,6696.0,0.0,2360.95,0.0,272.12
191,Croatia,2022,63070.0,321900.0,5103.9,4820.0,422000.0,1030.0,1000.0,970.9,140.0,220.0,,33240.0,10436.0,32460.0,82000.0,2682.0,682285.0,,,254.0,162500.0,41230.0,254.0,39410.0,58960.0,1496.0,47000.0,500.0,11.0,1558500.0,112220.0,72.0,512200.0,5970.0,12.0,15930.0,48530.0,3046.5,7370.0,103400.0,14029.9,3080.0,4710.0,1529.2,643000.0,1113.49,,945000.0,34900.0,890620.0,25519.2,161830.0,971470.0,6003.0,0.0,2424.68,0.0,271.52
191,Croatia,2023,72630.0,293410.0,4039.8,3900.0,415000.0,940.0,770.0,819.1,210.0,200.0,,32570.0,10080.0,32110.0,73000.0,2852.0,654765.0,,,230.0,158800.0,41180.0,259.0,39274.0,60220.0,1533.0,44900.0,500.0,11.0,1524600.0,110870.0,73.0,536900.0,6570.0,12.0,13150.0,34110.0,2593.9,7230.0,126280.0,17466.1,3990.0,6640.0,1664.2,552000.0,792.87,,853000.0,,1081090.0,,172850.0,834230.0,4826.3,0.0,2374.56,0.0,261.4
196,Cyprus,2000,45000.0,37600.0,835.6,,53979.0,,,,1460.0,2870.0,,820.0,3600.0,,378600.0,915.0,192400.0,10584.0,11567.0,210.0,18400.0,4450.0,242.0,17600.0,30913.0,1756.0,243000.0,6300.0,26.0,644000.0,52250.0,81.0,163000.0,4220.0,26.0,330.0,350.0,1060.6,6500.0,117000.0,18000.0,786.0,856.0,1089.1,246000.0,,,408409.0,3220.0,103154.56,32034.1,6150.0,10000.0,1626.0,,,,
196,Cyprus,2001,50200.0,116500.0,2320.7,,53434.0,,,,1800.0,3450.0,,990.0,3400.0,,427100.0,920.0,203500.0,11190.0,12163.0,221.0,15500.0,3900.0,252.0,17748.0,32370.0,1824.0,261200.0,6750.0,26.0,644300.0,50700.0,79.0,164000.0,4240.0,26.0,370.0,380.0,1027.0,5715.0,121000.0,21172.4,795.0,891.0,1120.8,296600.0,,,451274.0,3208.0,105402.33,32858.9,5400.0,10500.0,1944.4,,,,
196,Cyprus,2002,52900.0,128400.0,2427.2,,58156.0,,,,1850.0,3520.0,,1005.0,3590.0,,459500.0,900.0,224000.0,12320.0,13689.0,249.0,15561.0,3800.0,244.0,17697.0,33382.0,1886.0,292000.0,7770.0,27.0,651000.0,51800.0,80.0,190500.0,4810.0,25.0,400.0,450.0,1125.0,5715.0,148500.0,25984.3,810.0,896.0,1106.2,294000.0,,,491374.0,3187.0,104160.72,32683.0,5900.0,12900.0,2186.4,,,,
196,Cyprus,2003,65007.0,150000.0,2307.4,,58335.0,,,,1950.0,3543.0,,1014.0,3473.0,,407917.0,850.0,248300.0,13655.0,16065.0,292.0,17726.0,4003.0,226.0,17292.0,31990.0,1850.0,191900.0,4932.0,26.0,668808.0,54313.0,81.0,131214.0,3129.0,24.0,513.0,410.0,799.2,5511.0,127500.0,23135.5,943.0,894.0,948.0,264552.0,,,489558.0,3196.0,97474.65,30494.3,7225.0,14280.0,1976.5,,,,
196,Cyprus,2004,58448.0,100990.0,1727.9,,60311.0,,,,2050.0,2705.0,,773.0,3068.0,,377977.0,700.0,199300.0,10962.0,15660.0,285.0,16611.0,3804.0,229.0,15697.0,31427.0,2002.0,174000.0,4337.0,25.0,678200.0,55215.0,81.0,111500.0,2653.0,24.0,499.0,490.0,982.0,5380.0,131650.0,24470.3,1017.0,917.0,901.7,278984.0,,,470504.0,2970.0,98855.57,33284.7,7450.0,9930.0,1332.9,,,,
196,Cyprus,2005,52517.0,60286.0,1147.9,,57579.0,,,,1480.0,2827.0,,808.0,2822.0,,329297.0,570.0,172000.0,9457.0,16591.0,302.0,18687.0,4182.0,224.0,16224.0,32523.0,2005.0,177053.0,4278.0,24.0,672747.0,54684.0,81.0,119241.0,2667.0,22.0,437.0,650.0,1487.4,6190.0,152500.0,24636.5,1017.0,944.0,928.2,268574.0,,,429719.0,2902.0,99064.04,34133.2,5264.0,9249.0,1757.0,,,,
196,Cyprus,2006,48914.0,58372.0,1193.4,,56109.0,,,,1180.0,2462.0,,746.0,2763.0,,344929.0,550.0,165000.0,9087.0,16522.0,300.0,18506.0,4003.0,216.0,13142.0,26320.0,2003.0,157874.0,4186.0,27.0,647586.0,52512.0,81.0,129944.0,2989.0,23.0,492.0,943.0,1916.7,4290.0,127500.0,29720.3,1036.0,924.0,891.9,272192.0,,,452643.0,3216.0,97258.11,30246.4,5389.0,7518.0,1395.1,,,,
196,Cyprus,2007,34019.0,52007.0,1528.8,,55920.0,,,,1180.0,2300.0,,650.0,2800.0,,339000.0,517.0,156000.0,8577.0,16590.0,302.0,17348.0,3920.0,226.0,14157.0,28342.0,2002.0,166210.0,4012.0,24.0,678797.0,54978.0,81.0,132875.0,3094.0,23.0,500.0,814.0,1628.0,6290.0,155500.0,24721.8,978.0,874.0,893.7,259400.0,,,450296.0,2922.0,92643.25,31703.3,5287.0,10712.0,2026.1,,,,
196,Cyprus,2008,30680.0,3496.0,114.0,,55684.0,,,,1250.0,2434.0,,695.0,2904.0,,318401.0,521.0,181450.0,9980.0,19155.0,348.0,18662.0,4248.0,228.0,14166.0,28727.0,2028.0,168350.0,3874.0,23.0,725260.0,59173.0,82.0,151997.0,3337.0,22.0,303.0,373.0,1231.0,5110.0,115000.0,22504.9,1004.0,994.0,990.0,267308.0,,,464932.0,2441.0,81860.32,33531.8,4990.0,2472.0,495.4,,,,
196,Cyprus,2009,22444.0,40092.0,1786.3,,54097.0,,,,1120.0,2198.0,,2320.0,2960.0,,280836.0,545.0,179450.0,9787.0,17958.0,329.0,17318.0,4505.0,260.0,13426.0,27176.0,2024.0,126608.0,2739.0,22.0,722159.0,58102.0,80.0,136705.0,2747.0,20.0,2950.0,2038.0,690.8,4970.0,112500.0,22635.8,857.0,1044.0,1218.2,300200.0,,,463263.0,2188.0,74919.75,34236.7,5761.0,14690.0,2549.9,,,,
196,Cyprus,2010,24150.0,46062.0,1907.3,10.0,54715.0,,,,240.0,910.0,,1350.0,2981.0,4370.0,307428.0,618.0,156600.0,8613.0,13937.0,253.0,16441.0,4479.0,272.0,13809.0,27616.0,2000.0,120877.0,2317.0,19.0,734064.0,57058.0,78.0,135796.0,2526.0,19.0,909.0,781.0,859.2,4255.0,82000.0,19271.4,760.0,881.0,1159.2,328864.0,0.0,,463729.0,2015.0,74467.94,36949.0,7833.0,18889.0,2411.5,0.0,0.0,0.0,0.0
196,Cyprus,2011,24955.0,45716.0,1831.9,10.0,56915.0,,,,420.0,790.0,,1310.0,2890.0,4080.0,290334.0,569.0,172450.0,9472.0,16647.0,303.0,15998.0,4827.0,302.0,13475.0,26950.0,2000.0,121647.0,2352.0,19.0,710675.0,55213.0,78.0,140623.0,2573.0,18.0,369.0,739.0,2002.7,5065.0,126080.0,24892.4,946.0,994.0,1050.7,355944.0,0.0,,439236.0,2049.0,73467.75,35846.8,10592.0,23740.0,2241.3,0.0,0.0,0.0,0.0
196,Cyprus,2012,28853.0,67028.0,2323.1,20.0,56918.0,,,,390.0,780.0,,800.0,3090.0,4080.0,271175.0,606.0,174320.0,9610.0,15858.0,288.0,16716.0,5313.0,318.0,12574.0,25147.0,2000.0,121208.0,2682.0,22.0,651094.0,51722.0,79.0,159674.0,3050.0,19.0,419.0,796.0,1899.8,4550.0,82200.0,18065.9,919.0,1038.0,1129.5,346836.0,0.0,,394706.0,2134.0,70137.98,32873.7,8550.0,22923.0,2681.1,0.0,0.0,0.0,0.0
196,Cyprus,2013,23534.0,36006.0,1530.0,10.0,57582.0,,,,350.0,710.0,,1040.0,3245.0,3760.0,243125.0,660.0,192618.0,10594.0,16052.0,292.0,15197.0,4562.0,300.0,10935.0,21819.0,1995.0,107483.0,2278.0,21.0,608624.0,48664.0,80.0,160521.0,3016.0,19.0,305.0,736.0,2413.1,4638.0,98480.0,21233.3,886.0,1179.0,1330.7,313458.0,0.0,,357895.0,2215.0,64884.59,29298.6,6921.0,15181.0,2193.5,0.0,0.0,0.0,0.0
196,Cyprus,2014,18939.0,2720.0,143.6,20.0,60874.0,,,,300.0,520.0,,2070.0,3200.0,3560.0,240000.0,660.0,191927.0,10556.0,15994.0,291.0,14710.0,4573.0,311.0,11099.0,21488.0,1936.0,95814.0,2079.0,22.0,563693.0,42618.0,76.0,152042.0,3126.0,21.0,229.0,197.0,860.3,4912.0,114997.0,23411.4,836.0,972.0,1162.7,322400.0,,,342065.0,2120.0,72227.07,34063.8,6135.0,4445.0,724.5,0.0,,0.0,0.0
196,Cyprus,2015,20560.0,52175.0,2537.7,30.0,58559.0,,,,180.0,590.0,,2050.0,3206.0,3260.0,236920.0,576.0,167700.0,9222.0,16010.0,291.0,14937.0,4953.0,332.0,11792.0,23734.0,2013.0,95048.0,2061.0,22.0,579374.0,43774.0,76.0,158360.0,3388.0,21.0,317.0,596.0,1880.1,4735.0,95921.0,20257.9,885.0,1003.0,1133.3,296857.0,0.0,,358058.0,2229.0,68795.5,30862.0,11969.0,35356.0,2954.0,0.0,0.0,0.0,0.0
196,Cyprus,2016,14536.0,2907.0,200.0,30.0,63147.0,,,,180.0,750.0,,2440.0,3050.0,3460.0,246624.0,436.0,153283.0,9657.0,22168.0,352.0,16378.0,4953.7,302.0,11927.0,23854.67,2000.0,88737.0,1915.4,22.0,578303.0,43898.9,76.0,144130.0,3037.5,21.0,367.0,352.0,959.1,5041.0,122803.0,24360.8,834.0,997.0,1195.4,304187.0,0.0,,352769.0,2258.0,64677.09,28640.1,8386.0,6902.0,823.0,,,0.0,0.0
196,Cyprus,2017,10953.0,18754.0,1712.2,30.0,66862.0,,,,220.0,820.0,,2670.0,3428.0,3620.0,257637.0,450.0,152932.0,9635.0,21411.0,340.0,16578.0,5101.1,308.0,12550.0,25099.74,2000.0,98832.0,2115.5,21.0,574158.0,43143.4,75.0,155125.0,3141.4,20.0,248.0,490.0,1975.8,4219.0,109923.0,26054.3,558.0,837.0,1500.0,321488.0,0.0,,350147.0,2163.0,59529.48,27516.6,8678.0,16592.0,1912.0,,,0.0,0.0
196,Cyprus,2018,12800.0,7920.0,618.8,70.0,70820.0,,,,270.0,680.0,,2780.0,,3520.0,250412.0,,148730.0,9369.0,,,16860.0,5280.0,313.0,12742.0,25250.0,1982.0,110810.0,2310.0,21.0,560230.0,41800.0,75.0,171430.0,3310.0,19.0,220.0,400.0,1818.2,4540.0,105330.0,23200.4,310.0,530.0,1709.7,310988.0,0.0,,362100.0,1660.0,53210.0,32054.2,10200.0,15330.0,1502.9,,,0.0,0.0
196,Cyprus,2019,11580.0,30400.0,2625.2,40.0,73970.0,,,,240.0,790.0,,3010.0,,3640.0,249820.0,,166923.0,10503.0,,,17250.0,5610.0,325.0,13326.0,26650.0,2000.0,115860.0,2330.0,20.0,583020.0,43350.0,74.0,175110.0,3100.0,18.0,220.0,220.0,1000.0,3880.0,82100.0,21159.8,280.0,470.0,1678.6,323240.0,0.0,,351760.0,1550.0,51490.0,33219.4,10590.0,29470.0,2782.8,0.0,0.0,0.0,0.0
196,Cyprus,2020,12520.0,26710.0,2133.4,40.0,83030.0,,,,240.0,850.0,,2440.0,4655.0,3260.0,261110.0,760.0,150752.0,,,198.0,15320.0,4640.0,303.0,13264.0,26530.0,2000.0,106870.0,2130.0,20.0,567940.0,42390.0,75.0,159070.0,2520.0,16.0,330.0,360.0,1090.9,3800.0,91880.0,24178.9,300.0,470.0,1566.7,326330.0,0.0,,359060.0,1650.0,49210.0,29824.2,12970.0,34650.0,2671.5,0.0,0.0,0.0,0.0
196,Cyprus,2021,12830.0,26100.0,2034.3,40.0,84610.0,,,,250.0,940.0,,2920.0,,3460.0,257120.0,,,,,,19820.0,5900.0,298.0,13322.0,26640.0,2000.0,131470.0,2530.0,19.0,589380.0,43710.0,74.0,167650.0,2620.0,16.0,300.0,390.0,1300.0,3990.0,98980.0,24807.0,270.0,480.0,1777.8,350550.0,0.0,,360590.0,1600.0,51740.0,32337.5,12320.0,25930.0,2104.7,0.0,0.0,0.0,0.0
196,Cyprus,2022,10680.0,24450.0,2289.3,40.0,81440.0,,,,240.0,950.0,,2330.0,,3570.0,254180.0,,,,,,20840.0,5490.0,263.0,13556.0,27110.0,2000.0,129730.0,2660.0,21.0,553470.0,40320.0,73.0,190190.0,2950.0,16.0,250.0,430.0,1720.0,3790.0,85160.0,22469.7,290.0,460.0,1586.2,343630.0,0.0,,330870.0,1670.0,48150.0,28832.3,13310.0,31100.0,2336.6,0.0,0.0,0.0,0.0
196,Cyprus,2023,9490.0,19790.0,2085.4,50.0,82270.0,,,,290.0,1640.0,,2400.0,4655.0,3630.0,233920.0,854.0,,,,,18940.0,5060.0,267.0,13842.0,27680.0,2000.0,106820.0,2120.0,20.0,516390.0,37310.0,72.0,175000.0,2640.0,15.0,340.0,500.0,1470.6,3320.0,80150.0,24141.6,290.0,450.0,1551.7,353530.0,0.0,,309760.0,1630.0,47170.0,28938.7,14130.0,28250.0,1999.3,0.0,0.0,0.0,0.0
203,Czechia,2000,494737.0,1629372.0,3293.4,63882.0,1573530.0,4200.0,12000.0,2857.1,1091.55,90.0,24002.0,116407.0,29538.0,18000.0,31988.0,13000.0,3064000.0,187973.0,14459.0,236.0,374463.0,108161.0,289.0,155200.0,198625.0,1280.0,34000.0,300.0,9.0,4363198.0,416600.0,95.0,44833.0,800.0,18.0,50117.0,135858.0,2710.8,69198.0,1475992.0,21330.0,40031.0,84987.0,2123.0,84108.0,59985.0,,3687967.0,31423.0,459813.0,14633.2,970435.0,4084107.0,4208.5,15600.0,8760.0,12900.0,20000.0
203,Czechia,2001,495128.0,1965611.0,3969.9,64524.0,1582027.0,4100.0,11000.0,2682.9,967.5,90.0,25214.0,112793.0,30742.0,20000.0,28477.0,13000.0,3190000.0,192168.0,14782.0,245.0,355437.0,106045.0,298.0,171400.0,219363.0,1280.0,34000.0,300.0,9.0,4286446.0,414643.0,97.0,53831.0,848.0,16.0,47802.0,136363.0,2852.7,54137.0,1130477.0,20881.8,38207.0,91453.54,2393.6,90241.0,59985.0,,3593717.0,27514.0,420179.0,15271.4,923236.0,4476080.0,4848.3,6000.0,13596.0,12900.0,20000.0
203,Czechia,2002,488070.0,1792557.0,3672.7,66312.0,1520136.0,4000.0,10000.0,2500.0,768.0,90.0,21269.0,115332.0,28753.0,18000.0,13574.0,6601.0,1829420.0,105139.07,15928.0,277.0,374864.0,109494.0,292.0,161700.0,206570.0,1277.0,17500.0,151.0,9.0,4406787.0,415634.0,94.0,61072.0,962.0,16.0,61026.0,167708.0,2748.1,38314.0,900843.0,23512.1,34193.0,65124.71,1904.6,96246.0,55800.0,,3440925.0,15899.0,247259.63,15552.1,848830.0,3866473.0,4555.1,0.0,19698.0,13000.0,20000.0
203,Czechia,2003,549954.0,2068693.0,3761.6,58108.0,1473828.0,4500.0,13000.0,2888.9,768.75,90.0,19918.0,114311.0,25638.0,14000.0,12799.0,6755.0,1858727.0,106823.38,15814.0,275.0,372974.0,108126.0,290.0,155000.0,198346.0,1280.0,16500.0,141.0,9.0,4414429.0,411194.0,93.0,77809.0,1218.0,16.0,77370.0,233560.0,3018.7,35982.0,682511.0,18968.1,31009.0,62145.15,2004.1,103129.0,61380.0,,3362801.0,13439.0,227290.86,16913.4,648390.0,2637891.0,4068.4,0.0,19680.0,12950.0,22000.0
203,Czechia,2004,468995.0,2330582.0,4969.3,59352.0,1428329.0,4700.0,15000.0,3191.5,490.05,90.0,19913.0,114280.0,24366.0,28000.0,11912.0,6345.0,1708660.0,98198.84,15477.0,269.0,335812.0,96660.0,288.0,162800.0,201121.0,1235.0,13298.0,109.0,8.0,4617924.0,425502.0,92.0,52424.0,766.0,15.0,58572.0,227017.0,3875.9,35974.0,861798.0,23956.1,29056.0,88262.46,3037.7,115852.0,61380.0,,3126539.0,14897.0,276293.26,18546.4,863161.0,5042523.0,5841.9,12000.0,19680.0,12950.0,18000.0
203,Czechia,2005,521527.0,2195376.0,4209.5,52233.0,1397308.0,4600.0,13000.0,2826.1,461.93,55.0,19600.0,111000.0,24104.0,54000.0,12623.0,5539.0,1556697.0,89465.34,16151.0,281.0,281044.0,81031.0,288.0,173500.0,213481.0,1230.0,12993.0,114.0,9.0,4277564.0,380290.0,89.0,80502.0,1339.0,17.0,51666.0,151054.0,2923.7,36071.0,1013000.0,28083.5,39277.0,95956.0,2443.1,140197.0,61380.0,,2876834.0,11761.0,226033.0,19219.7,820439.0,4145039.0,5052.2,10000.0,19800.0,12600.0,16000.0
203,Czechia,2006,528142.0,1897703.0,3593.2,51983.0,1373645.0,4500.0,12000.0,2666.7,444.45,22.0,19200.0,108800.0,24768.0,42000.0,14402.0,5824.0,1508144.0,86674.92,14882.0,259.0,273586.0,79187.0,289.0,159300.0,207130.0,1300.0,13501.0,105.0,8.0,4039347.0,358505.0,89.0,89463.0,1518.0,17.0,57697.0,154906.0,2684.8,30026.0,692174.0,23052.5,39184.0,87633.14,2236.5,148412.0,48825.0,,2840375.0,11200.0,201908.19,18027.1,781520.0,3506252.0,4486.5,20000.0,22800.0,12600.0,16000.0
203,Czechia,2007,498691.0,1893408.0,3796.8,52516.0,1391393.0,8484.0,12421.0,1464.0,499.43,45.0,18000.0,101900.0,23599.0,43000.0,16222.0,6308.0,1618061.0,92992.0,14742.0,257.0,269657.0,79328.0,294.0,160000.0,201015.0,1256.0,13548.0,104.0,8.0,4066095.0,360318.0,89.0,99438.0,1542.0,16.0,59016.0,159408.0,2701.1,31908.0,820515.0,25715.0,30786.0,65382.0,2123.8,168910.0,48825.0,,2830415.0,11398.0,198479.09,17413.3,810987.0,3938924.0,4857.0,18400.0,36400.0,12600.0,14000.0
203,Czechia,2008,482395.0,2243865.0,4651.5,43615.0,1401607.0,6342.0,8605.0,1356.8,548.17,50.0,18000.0,106000.0,26105.0,46000.0,16627.0,6351.0,1721572.0,98941.0,15579.0,271.0,273669.0,80020.0,292.0,150000.0,195317.0,1302.0,15537.0,119.0,8.0,4050000.0,336485.0,83.0,111713.0,1749.0,16.0,49049.0,155868.0,3177.8,29788.0,769561.0,25834.6,22432.0,48013.99,2140.4,183618.0,48825.0,,2432984.0,10717.0,198833.48,18553.5,802325.0,4631502.0,5772.6,23000.0,33950.0,11000.0,14000.0
203,Czechia,2009,454820.0,2003032.0,4404.0,41719.0,1363213.0,6336.0,11272.0,1779.0,648.9,52.0,19000.0,103000.0,25487.0,50000.0,16674.0,6216.0,1667385.0,95827.0,15416.0,268.0,269354.0,77026.0,286.0,137584.0,188431.0,1370.0,17300.0,134.0,8.0,3386806.0,300136.0,89.0,121409.0,1886.0,16.0,50021.0,165993.0,3318.5,28734.0,752539.0,26189.8,31135.0,64774.08,2080.4,183084.0,48825.0,,1971417.0,9797.0,192203.66,19619.0,831300.0,4358073.0,5242.5,18400.0,28800.0,11000.0,12000.0
203,Czechia,2010,388925.0,1584456.0,4073.9,28580.0,1349286.0,6088.0,7694.0,1263.8,663.45,50.0,22000.0,115160.0,24042.0,46620.0,21709.0,3998.0,1236826.0,71082.0,17779.0,309.0,255475.0,74259.0,291.0,134211.0,184947.0,1378.0,17453.0,134.0,8.0,3271768.0,291469.0,89.0,134808.0,2091.0,16.0,52278.0,138244.0,2644.4,27079.0,665176.0,24564.3,33528.0,60836.39,1814.5,196913.0,14830.0,,1909232.0,9574.0,164386.03,17170.5,833577.0,4161553.0,4992.4,68000.0,33240.0,15300.0,10000.0
203,Czechia,2011,372780.0,1813679.0,4865.3,26860.0,1343686.0,5516.0,8091.0,1466.8,652.35,52.0,19000.0,113120.0,20577.0,46620.0,23263.0,4142.0,1271931.0,73099.0,17648.0,307.0,248389.0,72125.0,290.0,122465.0,168714.0,1378.0,17357.0,133.0,8.0,3133761.0,274617.0,88.0,144363.0,2237.0,15.0,45236.0,164298.0,3632.0,26450.0,805331.0,30447.3,24110.0,65848.68,2731.1,209052.0,14540.0,,1749092.0,10321.0,218890.28,21208.3,863132.0,4913048.0,5692.1,37500.0,28920.0,13310.0,13290.0
203,Czechia,2012,382330.0,1616467.0,4227.9,27300.0,1353685.0,7403.0,13042.0,1761.7,0.0,0.0,20000.0,111550.0,20107.0,47350.0,23620.0,3733.0,1149508.0,66064.0,17697.0,308.0,228768.0,66060.0,289.0,107979.0,151291.0,1401.0,26481.0,230.0,9.0,2842446.0,249869.0,88.0,131374.0,2777.0,21.0,50770.0,171976.0,3387.4,23652.0,661795.0,27980.5,21846.0,41265.36,1889.0,221014.0,17620.0,,1578827.0,9079.0,180917.32,19927.7,815381.0,3518896.0,4315.6,21100.0,50000.0,15210.0,11800.0
